"gene","current_version_ID","gene_name","gene_product","Relative.Growth.Rate","phenotype","lower","upper","cloneid","experiment","Confidence","normd6toinputA","normd6toinputB","normd6toinputC"
"PBANKA_112380","PBANKA_1123800","","conserved Plasmodium protein, unknown function",0.0638740576438464,"Essential",-0.038185164806966,0.165933280094659,"PbGEM-300667","PbSTM32",5.95069840497006,0.0255134598241662,0.0444786047224044,0.0215531223104404
"PBANKA_112380","PBANKA_1123800","","conserved Plasmodium protein, unknown function",1.1055084378393,"Dispensable",0.99769302494017,1.21332385073843,"PbGEM-300667","PbSTM86",5.8409636689731,0.162165506374842,0.333323956934925,0.163549401010416
"PBANKA_112730","PBANKA_1127300","","conserved Plasmodium protein, unknown function",0.328221575268258,"Essential",0.0789848291457148,0.577458321390802,"PbGEM-335483","PbSTM32",4.16499845429782,NA,NA,NA
"PBANKA_112730","PBANKA_1127300","","conserved Plasmodium protein, unknown function",0.341340822819029,"Slow",0.216185901493085,0.466495744144973,"PbGEM-335483","PbSTM86",5.54270023803599,0.0081274213927247,0.0167055517468593,0.00819677951405319
"PBANKA_112890","PBANKA_1128900","","conserved Plasmodium protein, unknown function",1.05545875422938,"Dispensable",0.884741994274134,1.22617551418463,"PbGEM-301306","PbSTM32",4.92179330175021,0.830499985807357,1.44784285805483,0.701585276802418
"PBANKA_112890","PBANKA_1128900","","conserved Plasmodium protein, unknown function",0.96684168501315,"Dispensable",0.810964022712801,1.1227193473135,"PbGEM-301306","PbSTM49",5.10366195194838,NA,NA,NA
"PBANKA_113240","PBANKA_1132400","","conserved Plasmodium protein, unknown function",1.07089309061342,"Dispensable",0.925345877045894,1.21644030418094,"PbGEM-335691","PbSTM32",5.24080386738724,0.251312700609187,0.438123184748476,0.212302581136658
"PBANKA_113590","PBANKA_1135900","","conserved Plasmodium protein, unknown function",0.998946969477164,"Dispensable",0.811219591558113,1.18667434739622,"PbGEM-335779","PbSTM32",4.73182333320372,0.618562761431808,1.07836446923848,0.522546097068167
"PBANKA_113660","PBANKA_1136600","","conserved Plasmodium protein, unknown function",0.1,"Essential",-0.439324190708008,1.00528666028277,"PbGEM-302282","PbSTM32",1,NA,NA,NA
"PBANKA_113660","PBANKA_1136600","","conserved Plasmodium protein, unknown function",0.204653294152776,"Essential",-0.110572094922043,0.519878683227596,"PbGEM-302282","PbSTM86",3.69522911141404,NA,NA,NA
"PBANKA_113800","PBANKA_1138000","","conserved Plasmodium protein, unknown function",0.1,"Essential",-0.62565049172813,1.76072076177969,"PbGEM-302450","PbSTM32",1,NA,NA,NA
"PBANKA_113800","PBANKA_1138000","","conserved Plasmodium protein, unknown function",0.112476040407353,"Essential",0.0259855866155818,0.198966494199124,"PbGEM-302450","PbSTM86",6.28173682496645,0.00227182290664071,0.0046696305374986,0.00229121028194485
"PBANKA_122750","PBANKA_1227500","","conserved Plasmodium protein, unknown function",1.01576273318796,"Dispensable",0.79799614073939,1.23352932563653,"PbGEM-307282","PbSTM32",4.43495729435662,0.85439172521492,1.48949425463387,0.721768410928846
"PBANKA_122750","PBANKA_1227500","","conserved Plasmodium protein, unknown function",1.03323295932543,"Dispensable",0.847021234399506,1.21944468425136,"PbGEM-307282","PbSTM88",4.74803625430924,0.439832648124136,1.04479116719393,0.312395827802268
"PBANKA_122780","PBANKA_1227800","","conserved Plasmodium protein, unknown function",0.1,"Essential",-0.616504322798804,1.63477665926957,"PbGEM-307298","PbSTM32",1,NA,NA,NA
"PBANKA_122780","PBANKA_1227800","","conserved Plasmodium protein, unknown function",0.0515938209320853,"Essential",-0.0162474129041909,0.119435054768361,"PbGEM-307298","PbSTM86",6.76746456155743,0.000616242306787924,0.00126665854361445,0.000621501220607775
"PBANKA_122960","PBANKA_1229600","","conserved Plasmodium protein, unknown function",0.757687373928169,"Dispensable",0.461451298928826,1.05392344892751,"PbGEM-307522","PbSTM32",3.8194915448382,0.108701556770825,0.189503642768981,0.0918283119797709
"PBANKA_122960","PBANKA_1229600","","conserved Plasmodium protein, unknown function",0.797699666297668,"Dispensable",0.595211252074844,1.00018808052049,"PbGEM-307522","PbSTM49",4.58043957669342,NA,NA,NA
"PBANKA_123030","PBANKA_1230300","","conserved Plasmodium protein, unknown function",0.610039200518025,"Dispensable",0.108233040467097,1.11184536056895,"PbGEM-336947","PbSTM32",2.76537709955305,0.0328967689108688,0.0573502140091905,0.0277903541440766
"PBANKA_123030","PBANKA_1230300","","conserved Plasmodium protein, unknown function",0.927737374803187,"Dispensable",0.772370738381017,1.08310401122536,"PbGEM-336947","PbSTM45",5.11022947899361,0.10762142407128,0.22105829607809,0.124865559881724
"PBANKA_123060","PBANKA_1230600","","conserved Plasmodium protein, unknown function",NA,"Insufficient data",NA,NA,"PbGEM-336955","PbSTM32",0.1,NA,NA,NA
"PBANKA_123060","PBANKA_1230600","","conserved Plasmodium protein, unknown function",0.073492777760828,"Essential",-0.106938302997277,0.253923858518933,"PbGEM-336955","PbSTM88",4.81110715747466,0.00221731656085386,0.00526707775680875,0.00157487272825668
"PBANKA_123070","PBANKA_1230700","","conserved Plasmodium protein, unknown function",0.92636162814307,"Dispensable",0.616734366465665,1.23598888982048,"PbGEM-336963","PbSTM32",3.731066534379,0.143361319134365,0.249927351688308,0.121107998177587
"PBANKA_123070","PBANKA_1230700","","conserved Plasmodium protein, unknown function",0.849609541709972,"Dispensable",0.528467553584605,1.17075152983534,"PbGEM-336963","PbSTM88",3.65803820720559,0.0710109870748517,0.168681548279671,0.0504363106852484
"PBANKA_123190","PBANKA_1231900","","conserved Plasmodium protein, unknown function",0.1,"Essential",-0.342583549149486,1.12350963273349,"PbGEM-307834","PbSTM32",1,NA,NA,NA
"PBANKA_123190","PBANKA_1231900","","conserved Plasmodium protein, unknown function",0.0522683567068947,"Essential",-0.0156024986229511,0.120139212036741,"PbGEM-307834","PbSTM86",6.76659149286555,0.00130085402718713,0.00267384736390534,0.00131195530852699
"PBANKA_123200","PBANKA_1232000","","conserved Plasmodium protein, unknown function",1.08195027055167,"Dispensable",0.978094523601887,1.18580601750145,"PbGEM-337019","PbSTM32",5.91579914360564,1.32611573114664,2.3118690224038,1.12026885997367
"PBANKA_123280","PBANKA_1232800","","conserved Plasmodium protein, unknown function",1.10366268334122,"Dispensable",0.869698493354757,1.33762687332769,"PbGEM-337027","PbSTM32",4.29146878028239,0.296542840289259,0.516974642693961,0.250511853393787
"PBANKA_123280","PBANKA_1232800","","conserved Plasmodium protein, unknown function",0.836815950470954,"Dispensable",0.400559509457546,1.27307239148436,"PbGEM-337027","PbSTM88",3.04534444326758,0.274882473430815,0.652963761289223,0.195238207536423
"PBANKA_123340","PBANKA_1233400","WDR26","WD repeat-containing protein 26, putative",1.04870652456739,"Dispensable",0.827695649901812,1.26971739923297,"PbGEM-308114","PbSTM32",4.40538110520671,1.35296235221864,2.3586717788713,1.14294820301748
"PBANKA_123340","PBANKA_1233400","WDR26","WD repeat-containing protein 26, putative",1.04148022354308,"Dispensable",0.925806855386665,1.1571535916995,"PbGEM-308114","PbSTM88",5.70026406397985,1.071074025603,2.54426015470552,0.760741746418336
"PBANKA_123380","PBANKA_1233800","SLBP","histone RNA hairpin-binding protein, putative",0.534250979719972,"Slow",0.180555461402377,0.887946498037567,"PbGEM-337075","PbSTM32",3.46493206853745,0.0675367368735826,0.117739414581311,0.0570533185352461
"PBANKA_123380","PBANKA_1233800","SLBP","histone RNA hairpin-binding protein, putative",0.670762822613403,"Slow",0.540250018284056,0.801275626942749,"PbGEM-337075","PbSTM45",5.45886224025256,0.149958049609494,0.308019255607627,0.173985765240006
"PBANKA_123460","PBANKA_1234600","","conserved Plasmodium protein, unknown function",0.1,"Essential",-64.6273956670585,78.8932895432547,"PbGEM-308290","PbSTM32",1,NA,NA,NA
"PBANKA_123460","PBANKA_1234600","","conserved Plasmodium protein, unknown function",0.1,"Essential",-0.048314496075576,0.96100355795831,"PbGEM-308290","PbSTM86",1,0.00115397603877399,0.00237194621748433,0.00116382388672477
"PBANKA_123550","PBANKA_1235500","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-308386","PbSTM32",1,NA,NA,NA
"PBANKA_123550","PBANKA_1235500","","conserved Plasmodium protein, unknown function",0.0620302405834799,"Essential",-0.00526750251077191,0.129327983677732,"PbGEM-308386","PbSTM86",6.7835515169148,0.000887034786890657,0.00182326039436455,0.000894604600660475
"PBANKA_123830","PBANKA_1238300","","dynein light chain Tctex-type, putative",1.04650604842798,"Dispensable",0.837809008682382,1.25520308817359,"PbGEM-308649","PbSTM32",4.52003765963268,0.821880285151011,1.4328157993587,0.694303572799669
"PBANKA_123830","PBANKA_1238300","","dynein light chain Tctex-type, putative",1.09710255381011,"Dispensable",0.976158397494203,1.21804671012602,"PbGEM-308649","PbSTM88",5.61114707705586,0.670523043695782,1.59277979122555,0.476246140865653
"PBANKA_131690","PBANKA_1316900","","conserved Plasmodium protein, unknown function",0.61383186044436,"Dispensable",0.200427891313991,1.02723582957473,"PbGEM-312173","PbSTM32",3.15295442230864,0.178430784890722,0.311065312433461,0.150733791387045
"PBANKA_131690","PBANKA_1316900","","conserved Plasmodium protein, unknown function",0.705306440320151,"Slow",0.547295702363142,0.863317178277161,"PbGEM-312173","PbSTM45",5.07647893414237,0.0585235762416846,0.120209541511126,0.0679007844094197
"PBANKA_132650","PBANKA_1326500","","conserved Plasmodium protein, unknown function",0.270342806454746,"Essential",-0.0912088739056233,0.631894486815114,"PbGEM-338131","PbSTM32",3.42099493454995,NA,NA,NA
"PBANKA_132650","PBANKA_1326500","","conserved Plasmodium protein, unknown function",0.0877497332589507,"Essential",0.0282873964517642,0.147212070066137,"PbGEM-338131","PbSTM86",7.03111868450703,0.000427782007111536,0.000879286813228874,0.000431432630712515
"PBANKA_132750","PBANKA_1327500","","conserved Plasmodium protein, unknown function",0.1,"Essential",-0.843252975680264,1.6928957440456,"PbGEM-313605","PbSTM32",1,NA,NA,NA
"PBANKA_132750","PBANKA_1327500","","conserved Plasmodium protein, unknown function",0.065151930368607,"Essential",-0.0043510931333582,0.134654953870572,"PbGEM-313605","PbSTM86",6.71906440858439,0.000519870870009844,0.00106857135873481,0.000524307365318131
"PBANKA_132760","PBANKA_1327600","","zinc finger protein, putative",0.451843747794307,"Essential",0.0220405041005768,0.881646991488037,"PbGEM-313621","PbSTM32",3.07514985675627,NA,NA,NA
"PBANKA_132760","PBANKA_1327600","","zinc finger protein, putative",0.0455242801047127,"Essential",-0.034244295809338,0.125292856018763,"PbGEM-313621","PbSTM45",6.44354563635683,NA,NA,NA
"PBANKA_132840","PBANKA_1328400","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-313709","PbSTM32",1,NA,NA,NA
"PBANKA_132840","PBANKA_1328400","","conserved Plasmodium protein, unknown function",0.182196136733049,"Essential",0.0161168650345035,0.348275408431594,"PbGEM-313709","PbSTM86",4.97687448963793,0.00429269310070563,0.00882343898046395,0.00432932626078409
"PBANKA_132860","PBANKA_1328600","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-313741","PbSTM32",1,NA,NA,NA
"PBANKA_132860","PBANKA_1328600","","conserved Plasmodium protein, unknown function",0.0947445614635617,"Essential",-0.0200643097740669,0.20955343270119,"PbGEM-313741","PbSTM86",5.71526740610624,0.000596536050747219,0.00122615321429566,0.000601626794512712
"PBANKA_132900","PBANKA_1329000","","conserved Plasmodium protein, unknown function",1.04489730527099,"Dispensable",0.892869158724626,1.19692545181735,"PbGEM-313781","PbSTM32",5.15367356238283,1.07773787581639,1.87886226733531,0.910445561525254
"PBANKA_133260","PBANKA_1332600","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-338307","PbSTM32",1,NA,NA,NA
"PBANKA_133260","PBANKA_1332600","","conserved Plasmodium protein, unknown function",0.0943778190908517,"Essential",-0.0223707734048104,0.211126411586514,"PbGEM-338307","PbSTM86",5.68175923755484,NA,NA,NA
"PBANKA_133650","PBANKA_1336500","","conserved Plasmodium protein, unknown function",0.880786854902721,"Dispensable",0.473144400311224,1.28842930949422,"PbGEM-314709","PbSTM32",3.18102401226206,0.242072670052358,0.422014680861016,0.204496838202691
"PBANKA_133650","PBANKA_1336500","","conserved Plasmodium protein, unknown function",1.09500869169116,"Dispensable",0.733968789924692,1.45604859345762,"PbGEM-314709","PbSTM88",3.42382795221656,0.237075313226064,0.563155541715077,0.168385268903084
"PBANKA_133700","PBANKA_1337000","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-338427","PbSTM32",1,NA,NA,NA
"PBANKA_133700","PBANKA_1337000","","conserved Plasmodium protein, unknown function",0.0730650943480113,"Essential",-0.337162988752228,0.483293177448251,"PbGEM-338427","PbSTM86",3.16837830855372,NA,NA,NA
"PBANKA_133750","PBANKA_1337500","","conserved Plasmodium protein, unknown function",NA,"Insufficient data",NA,NA,"PbGEM-338459","PbSTM32",0.1,NA,NA,NA
"PBANKA_133750","PBANKA_1337500","","conserved Plasmodium protein, unknown function",0.1,"Essential",-3.76665211513944,6.56300549087911,"PbGEM-338459","PbSTM88",1,NA,NA,NA
"PBANKA_142080","PBANKA_1420800","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-339899","PbSTM32",1,NA,NA,NA
"PBANKA_142080","PBANKA_1420800","","conserved Plasmodium protein, unknown function",0.164510934052737,"Essential",0.0622455628010186,0.266776305304455,"PbGEM-339899","PbSTM86",5.9466626916549,0.000977657582955408,0.00200953150496058,0.000986000757251383
"PBANKA_142580","PBANKA_1425800","","conserved Plasmodium protein, unknown function",0.993978469991354,"Dispensable",0.702737961596531,1.28521897838618,"PbGEM-321659","PbSTM32",3.85350608879107,0.109951685128708,0.191683040054403,0.0928843886384004
"PBANKA_142580","PBANKA_1425800","","conserved Plasmodium protein, unknown function",0.948339596368452,"Dispensable",0.657494511348667,1.23918468138824,"PbGEM-321659","PbSTM88",3.85622337601025,0.162028377735165,0.384886885078807,0.115082382824273
"PBANKA_142610","PBANKA_1426100","","conserved protein, unknown function",1.07150206080004,"Dispensable",0.870118317505312,1.27288580409477,"PbGEM-321675","PbSTM32",4.59138040202482,0.325217624661114,0.566964507195516,0.274735582321634
"PBANKA_142610","PBANKA_1426100","","conserved protein, unknown function",0.976466797491688,"Dispensable",0.835682375527838,1.11725121945554,"PbGEM-321675","PbSTM88",5.30734532280086,0.189132727003494,0.449271338640554,0.134333535877221
"PBANKA_142790","PBANKA_1427900","","histone acetyltransferase subunit NuA4, putative",0.164679080379372,"Essential",0.00926806927761292,0.32009009148113,"PbGEM-321795","PbSTM32",5.10965833521613,NA,NA,NA
"PBANKA_142790","PBANKA_1427900","","histone acetyltransferase subunit NuA4, putative",0.187246042827899,"Slow",0.097626990494066,0.276865095161733,"PbGEM-321795","PbSTM86",6.21066904902198,0.00224633951278474,0.0046172505593757,0.00226550941685938
"PBANKA_142840","PBANKA_1428400","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-321907","PbSTM32",1,NA,NA,NA
"PBANKA_142840","PBANKA_1428400","","conserved Plasmodium protein, unknown function",0.234456139336458,"Slow",0.110214447418737,0.358697831254179,"PbGEM-321907","PbSTM86",5.55734732530864,0.00288779548951485,0.00593573467565265,0.00291243947685787
"PBANKA_143070","PBANKA_1430700","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-322179","PbSTM32",1,NA,NA,NA
"PBANKA_143070","PBANKA_1430700","","conserved Plasmodium protein, unknown function",0.0780929430054512,"Essential",0.0238624936832407,0.132323392327662,"PbGEM-322179","PbSTM86",7.21531982646364,0.000868752174973736,0.0017856813019701,0.000876165967841688
"PBANKA_143110","PBANKA_1431100","","conserved Plasmodium protein, unknown function",0.101120326123023,"Essential",-0.0325454745522509,0.234786126798298,"PbGEM-340115","PbSTM32",5.41111959932641,0.0133839285789709,0.023332722139593,0.0113064026456939
"PBANKA_143110","PBANKA_1431100","","conserved Plasmodium protein, unknown function",0.262273197888879,"Slow",0.110217260289382,0.414329135488376,"PbGEM-340115","PbSTM86",5.15330799174412,0.00967432804204299,0.0198851492882,0.00975688721864878
"PBANKA_143120","PBANKA_1431200","","conserved Plasmodium protein, unknown function",1.05039861701475,"Dispensable",0.861410367315273,1.23938686671423,"PbGEM-322251","PbSTM32",4.71843523463474,1.46210721154931,2.54894824819801,1.23515100573112
"PBANKA_143160","PBANKA_1431600","SR10","serpentine receptor, putative",0.844041744618419,"Dispensable",0.691159202866598,0.996924286370239,"PbGEM-322275","PbSTM32",5.14246506790287,0.232297008842484,0.404972391267572,0.196238608108696
"PBANKA_143330","PBANKA_1433300","","conserved Plasmodium protein, unknown function",0.213335164198603,"Essential",-0.106669466035592,0.533339794432798,"PbGEM-322563","PbSTM32",3.66513398874226,NA,NA,NA
"PBANKA_143330","PBANKA_1433300","","conserved Plasmodium protein, unknown function",0.0727502649517339,"Essential",-0.0876349003468165,0.233135430250284,"PbGEM-322563","PbSTM86",5.04664850811323,0.00167656704362227,0.00344610869191331,0.00169087460007936
"PBANKA_143380","PBANKA_1433800","","conserved Plasmodium protein, unknown function",0.1,"Essential",-0.468298888956056,1.12815286303718,"PbGEM-340179","PbSTM32",1,NA,NA,NA
"PBANKA_143380","PBANKA_1433800","","conserved Plasmodium protein, unknown function",0.13509664879773,"Essential",-0.0662553591464418,0.336448656741901,"PbGEM-340179","PbSTM86",4.59169559977447,0.00023299941970419,0.000478919902730873,0.000234987799688496
"PBANKA_143500","PBANKA_1435000","","conserved Plasmodium protein, unknown function",1.00682816518647,"Dispensable",0.867804708226288,1.14585162214665,"PbGEM-322779","PbSTM32",5.3325195710794,0.401488623862147,0.69993070028048,0.339167383647234
"PBANKA_143780","PBANKA_1437800","","conserved Plasmodium protein, unknown function",0.400055568046507,"Slow",0.185810804952213,0.614300331140801,"PbGEM-323179","PbSTM32",4.4675666906601,0.055341150516837,0.0964783755588476,0.0467507971913747
"PBANKA_143780","PBANKA_1437800","","conserved Plasmodium protein, unknown function",0.443101468260259,"Slow",0.287854527368247,0.598348409152271,"PbGEM-323179","PbSTM88",5.11177088664381,0.0378824301077232,0.0899870178741707,0.0269063998844481
"PBANKA_144150","PBANKA_1441500","RRP9","U3 small nucleolar RNA-interacting protein 2, putative",0.629758064012584,"Insufficient data",-0.0274700756006843,1.28698620362585,"PbGEM-323675","PbSTM32",2.22574251373648,NA,NA,NA
"PBANKA_144150","PBANKA_1441500","RRP9","U3 small nucleolar RNA-interacting protein 2, putative",0.0502897452057305,"Essential",-0.121356180936496,0.221935671347957,"PbGEM-323675","PbSTM45",4.91093734686917,NA,NA,NA
"PBANKA_010220","PBANKA_0102200","TEX1","trophozoite exported protein 1, putative",1.08417385319006,"Dispensable",0.870973004024769,1.29737470235535,"PbGEM-266212","PbSTM37a",4.47733556861334,0.835647098393213,1.17942009940086,0.607509497922644
"PBANKA_010220","PBANKA_0102200","TEX1","trophozoite exported protein 1, putative",0.889089322639296,"Dispensable",0.597968537466672,1.18021010781192,"PbGEM-266212","PbSTM88",3.8543284183326,0.665077072784651,1.5798432747368,0.472378081961372
"PBANKA_010720","PBANKA_0107200","","conserved Plasmodium protein, unknown function",1.05136822774671,"Dispensable",0.954272547149198,1.14846390834423,"PbGEM-327755","PbSTM37a",6.05041113859382,0.522931406422973,0.73805774295048,0.380167413702328
"PBANKA_020760","PBANKA_0207600","","asparagine-rich antigen, putative",0.764613741575976,"Dispensable",0.150875763150887,1.37835172000106,"PbGEM-082330","PbSTM37a",2.36266873542523,0.0449875773443958,0.0634948090472087,0.0327056488053402
"PBANKA_020760","PBANKA_0207600","","asparagine-rich antigen, putative",0.330466704648591,"Essential",-0.122885309995711,0.783818719292892,"PbGEM-082330","PbSTM43",2.96846712310992,0.021974894454298,0.0215644090332362,0.0148037438073422
"PBANKA_020890","PBANKA_0208900","","StAR-related lipid transfer protein, putative",0.0377338424797671,"Essential",-0.215157007227517,0.290624692187051,"PbGEM-268539","PbSTM37a",4.13588897597318,NA,NA,NA
"PBANKA_020890","PBANKA_0208900","","StAR-related lipid transfer protein, putative",0.150937698449083,"Essential",-0.0861582734688467,0.388033670367014,"PbGEM-268539","PbSTM62",4.26487491114715,NA,NA,NA
"PBANKA_021460","PBANKA_0214600","","Plasmodium exported protein, unknown function",0.940731761302582,"Dispensable",0.60670760935546,1.2747559132497,"PbGEM-269179","PbSTM37a",3.57937831592157,0.523801739817587,0.739286118781333,0.380800139890936
"PBANKA_021460","PBANKA_0214600","","Plasmodium exported protein, unknown function",0.793056163052283,"Slow",0.653836483617835,0.932275842486731,"PbGEM-269179","PbSTM87",5.32969869277365,0.165951396637264,0.215563084151625,0.119822572862027
"PBANKA_021550","PBANKA_0316800","EMAP2","erythrocyte membrane associated protein 2",1.08418652875201,"Dispensable",0.906951933395701,1.26142112410832,"PbGEM-328323","PbSTM37a",4.8468564140778,1.77454015640149,2.50456003697991,1.29007807426355
"PBANKA_030060","PBANKA_0300600","","Plasmodium exported protein, unknown function",0.561870567928052,"Slow",0.243896911392156,0.879844224463949,"PbGEM-328347","PbSTM37a",3.67786784255101,0.107339773578311,0.151497787363615,0.07803525205685
"PBANKA_030060","PBANKA_0300600","","Plasmodium exported protein, unknown function",0.891472615504952,"Dispensable",0.776862455534886,1.00608277547502,"PbGEM-328347","PbSTM45",5.71873200651378,0.165111035298751,0.339144036067179,0.191566707494735
"PBANKA_041190","PBANKA_0411900","","conserved Plasmodium protein, unknown function",0.92211848744428,"Dispensable",0.643027694596776,1.20120928029178,"PbGEM-272490","PbSTM37a",3.93873061653323,0.904905843550666,1.27717087990981,0.657860113126429
"PBANKA_041190","PBANKA_0411900","","conserved Plasmodium protein, unknown function",1.03843563243835,"Dispensable",0.870613828513667,1.20625743636302,"PbGEM-272490","PbSTM88",4.95599946798815,0.911926182603718,2.16621577497888,0.647705294102332
"PBANKA_041540",NA,NA,NA,1.05608331276603,"Dispensable",0.897980816527396,1.21418580900465,"PbGEM-272986","PbSTM37a",5.07531785293133,0.573667762847469,0.80966629475719,0.417052384017113
"PBANKA_041850","PBANKA_0418500","","Plasmodium exported protein, unknown function",1.03339265301837,"Dispensable",0.922754120687708,1.14403118534902,"PbGEM-329211","PbSTM37a",5.78926807508478,6.57926401505299,9.28587705688049,4.78307815125638
"PBANKA_050060","PBANKA_1000041.1;PBANKA_0500600","",";fam-b protein",0.92693276694131,"Dispensable",0.766575127361081,1.08729040652154,"PbGEM-329219","PbSTM37a",5.04699178276158,1.77598813335192,2.5066036904816,1.29113074320939
"PBANKA_051080","PBANKA_0510800","","conserved Plasmodium protein, unknown function",0.729073407024011,"Dispensable",0.467444345143689,0.990702468904332,"PbGEM-274890","PbSTM37a",4.06794950662941,0.0354322769915449,0.0500085978060832,0.0257590134002484
"PBANKA_051080","PBANKA_0510800","","conserved Plasmodium protein, unknown function",0.396566855141328,"Slow",0.136801440768223,0.656332269514433,"PbGEM-274890","PbSTM88",4.08224697642478,0.0139268296150732,0.0330821930361489,0.009891679221216
"PBANKA_051700","PBANKA_0517000","ETRAMP10.2","early transcribed membrane protein",0.976071391606954,"Dispensable",0.802465166616604,1.1496776165973,"PbGEM-275706","PbSTM37a",4.88822559943877,1.20032174918021,1.6941165708027,0.87262537570252
"PBANKA_051810","PBANKA_0518100","TLAP2","thioredoxin-like associated protein 2, putative",1.04850487625151,"Dispensable",0.771646793450027,1.325362959053,"PbGEM-275826","PbSTM37a",3.95479484220127,0.631832295304093,0.891758865632505,0.459337585482627
"PBANKA_051810","PBANKA_0518100","TLAP2","thioredoxin-like associated protein 2, putative",1.10804493911906,"Dispensable",0.823713832308378,1.39237604592974,"PbGEM-275826","PbSTM88",3.90152606285346,0.653551453166713,1.5524649852337,0.464191887742193
"PBANKA_051900","PBANKA_0519000","","S-antigen, putative",0.971080355669068,"Dispensable",0.740765103565498,1.20139560777264,"PbGEM-276002","PbSTM37a",4.32290685559554,0.401588661916813,0.566796367111075,0.291952101361465
"PBANKA_051900","PBANKA_0519000","","S-antigen, putative",0.959934117601027,"Dispensable",0.778075128553263,1.14179310664879,"PbGEM-276002","PbSTM87",4.795341716437,0.602041711896783,0.78202395902737,0.434694665736446
"PBANKA_052320","PBANKA_0523200","SR12","serpentine receptor, putative",0.900629838179321,"Dispensable",0.653341735894289,1.14791794046435,"PbGEM-086796","PbSTM37a",4.18069679324963,0.17978170231886,0.253741266650806,0.130700019088699
"PBANKA_052320","PBANKA_0523200","SR12","serpentine receptor, putative",0.996025807621169,"Dispensable",0.855040258676101,1.13701135656624,"PbGEM-086796","PbSTM43",5.30449012833528,0.0861372845857568,0.0845282620893875,0.0580277778316367
"PBANKA_052430","PBANKA_0524300","","tryptophan-rich antigen;tryptophan-rich protein",0.685851913235761,"Dispensable",0.370389144923527,1.001314681548,"PbGEM-016974","PbSTM37a",3.69372358608687,0.124927537246864,0.176320899912069,0.090821431170509
"PBANKA_052430","PBANKA_0524300","","tryptophan-rich antigen;tryptophan-rich protein",0.510152486382565,"Slow",0.2775215933559,0.742783379409231,"PbGEM-016974","PbSTM87",4.30289882433807,0.071614975459125,0.0930244956910803,0.0517084567460424
"PBANKA_052480","PBANKA_0524800","1-Sep","early transcribed membrane protein;small exported protein",1.00343002547881,"Dispensable",0.711446683154183,1.29541336780344,"PbGEM-276786","PbSTM37a",3.848411411469,0.381317539167441,0.538186000780598,0.277215139278454
"PBANKA_052480","PBANKA_0524800","1-Sep","early transcribed membrane protein;small exported protein",0.937815274157017,"Dispensable",0.683013594504718,1.19261695380932,"PbGEM-276786","PbSTM87",4.12083388764763,0.400158010503217,0.519786495564102,0.288927742347659
"PBANKA_060880","PBANKA_0608800","","conserved Plasmodium protein, unknown function",0.978861897036436,"Dispensable",0.674082131677692,1.28364166239518,"PbGEM-277818","PbSTM37a",3.76262604910315,0.166952483505457,0.235634294751744,0.121373268244884
"PBANKA_060880","PBANKA_0608800","","conserved Plasmodium protein, unknown function",1.01995592897025,"Dispensable",0.892996312542263,1.14691554539824,"PbGEM-277818","PbSTM45",5.51406680906419,0.287428098159415,0.590387705537174,0.333482582228645
"PBANKA_060990","PBANKA_0609900","","heat shock protein DNAJ homologue Pfj4, putative",0.987163363663695,"Insufficient data",-0.452054061887315,2.4263807892147,"PbGEM-277930","PbSTM37a",0.658095338350821,0.0125182235197847,0.0176680376876979,0.00910065947696183
"PBANKA_060990","PBANKA_0609900","","heat shock protein DNAJ homologue Pfj4, putative",0.1,"Essential",NA,NA,"PbGEM-277930","PbSTM61",1,NA,NA,NA
"PBANKA_061310","PBANKA_0613100","","conserved Plasmodium protein, unknown function",0.1,"Essential",NA,NA,"PbGEM-330195","PbSTM37a",1,NA,NA,NA
"PBANKA_061310","PBANKA_0613100","","conserved Plasmodium protein, unknown function",0.277754739368611,"Essential",-0.315506113771435,0.871015592508657,"PbGEM-330195","PbSTM62",2.4305365400301,NA,NA,NA
"PBANKA_062310","PBANKA_0623100","","tryptophan-rich antigen;tryptophan-rich protein",0.566007108297441,"Slow",0.315342605820449,0.816671610774434,"PbGEM-088402","PbSTM43",4.15357411606605,0.0553551883116267,0.0543211675189758,0.0372909197756001
"PBANKA_062320","PBANKA_0623200","","lysophospholipase, putative",0.739000437717984,"Dispensable",0.394612778304754,1.08338809713121,"PbGEM-088411","PbSTM37a",3.51826903952794,0.0643215331369049,0.0907824716340332,0.0467612971752685
"PBANKA_062320","PBANKA_0623200","","lysophospholipase, putative",0.844352432689102,"Dispensable",0.570447492491794,1.11825737288641,"PbGEM-088411","PbSTM87",3.97624269387172,0.0666137648494163,0.0865281575742214,0.0480974119773743
